Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
2008,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2009,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2010,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2011,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2012,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2013,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2014,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2015,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2016,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2017,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2018,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2019,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2020,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2021,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2022,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2023,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2024,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2025,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2026,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2027,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2028,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2029,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2030,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2031,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2032,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2033,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2034,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2035,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2036,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2037,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2038,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2039,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2040,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2041,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2042,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2043,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2044,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2045,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2046,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2047,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2048,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2049,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2050,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2051,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2052,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2053,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2054,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2055,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2056,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2057,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2058,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2059,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2060,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2061,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2062,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2063,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2064,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2065,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2066,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2067,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2068,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2069,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2070,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2071,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2072,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2073,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2074,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2075,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2076,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2077,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2078,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2079,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2080,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2081,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2082,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2083,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2084,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2085,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2086,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2087,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2088,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2089,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2090,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2091,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2092,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2093,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2094,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2095,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2096,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2097,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2098,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2099,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2100,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2101,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2102,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2103,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2104,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2105,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2106,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2107,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2108,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2109,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2110,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2111,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2112,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2113,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2114,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2115,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2116,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2117,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2118,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2119,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2120,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2121,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2122,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2123,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2124,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2125,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2126,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2127,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2128,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2129,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2130,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2131,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2132,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2133,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2134,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2135,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2136,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2137,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2138,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2139,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2140,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2141,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2142,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2143,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2144,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2145,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2146,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2147,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2148,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2149,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2150,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2151,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2152,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2153,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2154,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2155,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2156,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2157,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2158,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2159,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2160,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2161,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2162,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2163,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2164,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2165,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2166,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2167,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2168,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2169,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2170,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2171,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2172,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2173,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2174,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2175,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2176,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2177,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2178,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2179,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2180,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2181,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2182,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2183,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2184,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2185,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2186,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2187,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2188,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2189,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2190,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2191,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2192,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2193,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2194,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2195,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2196,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2197,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2198,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2199,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2200,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2201,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2202,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2203,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2204,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2205,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2206,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2207,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2208,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2209,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2210,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2211,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2212,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2213,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2214,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2215,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2216,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2217,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2218,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2219,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2220,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2221,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2222,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2223,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2224,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2225,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2226,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2227,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2228,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2229,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2230,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2231,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2232,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2233,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2234,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2235,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2236,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2237,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2238,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2239,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2240,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2241,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2242,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2243,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2244,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2245,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2246,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2247,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2248,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2249,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2250,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2251,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2252,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2253,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2254,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2255,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2256,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2257,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2258,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2259,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2260,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2261,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2262,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2263,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2264,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2265,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2266,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2267,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2268,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2269,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2270,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2271,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2272,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2273,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2274,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2275,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2276,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2277,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2278,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2279,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2280,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2281,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2282,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2283,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2284,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2285,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2286,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2287,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2288,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2289,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2290,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2291,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2292,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2293,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2294,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2295,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2296,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2297,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2298,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2299,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2300,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2301,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2302,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2303,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2304,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2305,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2306,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2307,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2308,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2309,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2310,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2311,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
