Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
1788,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1789,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1790,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1791,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1792,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1793,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1794,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1795,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1796,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1797,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1798,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1799,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1800,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1801,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1802,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1803,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1804,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1805,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1806,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1807,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1808,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1809,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1810,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1811,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1812,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1813,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1814,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1815,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1816,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1817,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1818,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1819,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1820,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1821,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1822,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1823,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1824,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1825,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1826,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1827,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1828,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1829,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1830,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1831,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1832,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1833,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1834,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1835,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1836,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1837,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1838,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1839,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1840,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1841,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1842,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1843,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1844,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1845,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1846,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1847,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1848,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1849,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1850,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1851,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1852,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1853,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1854,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1855,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1856,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1857,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1858,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1859,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1860,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1861,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1862,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1863,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1864,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1865,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1866,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1867,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1868,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1869,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1870,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1871,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1872,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1873,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1874,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1875,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1876,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1877,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1878,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1879,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1880,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1881,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1882,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1883,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1884,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1885,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1886,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1887,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1888,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1889,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1890,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1891,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1892,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1893,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1894,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1895,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1896,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1897,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1898,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1899,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1900,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1901,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1902,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1903,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1904,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1905,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1906,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1907,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1908,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1909,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1910,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1911,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1912,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1913,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1914,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1915,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1916,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1917,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1918,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1919,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1920,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1921,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1922,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1923,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1924,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1925,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1926,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1927,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1928,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1929,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1930,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1931,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1932,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1933,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1934,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1935,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1936,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1937,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1938,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1939,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1940,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1941,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1942,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1943,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1944,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1945,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1946,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1947,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1948,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1949,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1950,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1951,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1952,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1953,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1954,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1955,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1956,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1957,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1958,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1959,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1960,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1961,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1962,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1963,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1964,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1965,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1966,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1967,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1968,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1969,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1970,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1971,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1972,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1973,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1974,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1975,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1976,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1977,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1978,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1979,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1980,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1981,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1982,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1983,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1984,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1985,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1986,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1987,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1988,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1989,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1990,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1991,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1992,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1993,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1994,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1995,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1996,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1997,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1998,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1999,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2000,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2001,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2002,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2003,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2004,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2005,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2006,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2007,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2008,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2009,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2010,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2011,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2012,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2013,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2014,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2015,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2016,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2017,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2018,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2019,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2020,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2021,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2022,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2023,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2024,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2025,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2026,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2027,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2028,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2029,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2030,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2031,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2032,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2033,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2034,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2035,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2036,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2037,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2038,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2039,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2040,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2041,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2042,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2043,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2044,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2045,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2046,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2047,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2048,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2049,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2050,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2051,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2052,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2053,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2054,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2055,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2056,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2057,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2058,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2059,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2060,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2061,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2062,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2063,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2064,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2065,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2066,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2067,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2068,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2069,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2070,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2071,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2072,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2073,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2074,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2075,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2076,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2077,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2078,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2079,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2080,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2081,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2082,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2083,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2084,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2085,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2086,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2087,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2088,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2089,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2090,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
