Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
2950,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2951,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2952,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2953,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2954,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2955,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2956,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2957,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2958,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2959,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2960,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2961,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2962,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2963,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2964,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2965,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2966,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2967,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2968,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2969,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2970,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2971,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2972,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2973,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2974,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2975,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2976,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2977,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2978,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2979,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2980,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2981,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2982,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2983,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2984,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2985,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2986,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2987,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2988,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2989,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2990,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2991,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2992,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2993,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2994,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2995,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2996,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2997,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2998,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2999,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3000,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3001,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3002,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3003,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3004,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3005,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3006,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3007,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3008,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3009,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3010,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3011,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3012,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3013,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3014,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3015,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3016,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3017,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3018,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3019,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3020,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3021,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3022,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3023,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3024,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3025,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3026,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3027,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3028,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3029,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3030,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3031,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3032,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3033,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3034,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3035,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3036,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3037,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3038,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3039,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3040,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3041,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3042,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3043,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3044,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3045,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3046,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3047,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3048,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3049,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3050,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3051,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3052,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3053,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3054,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3055,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3056,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3057,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3058,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3059,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3060,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3061,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3062,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3063,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3064,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3065,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3066,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3067,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3068,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3069,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3070,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3071,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3072,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3073,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3074,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3075,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3076,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3077,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3078,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3079,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3080,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3081,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3082,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3083,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3084,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3085,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3086,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3087,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3088,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3089,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3090,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3091,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3092,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3093,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3094,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3095,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3096,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3097,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3098,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3099,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3100,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3101,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3102,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3103,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3104,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3105,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3106,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3107,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3108,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3109,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3110,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3111,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3112,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3113,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3114,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3115,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3116,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3117,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3118,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3119,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3120,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3121,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3122,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3123,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3124,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3125,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3126,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3127,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3128,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3129,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3130,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3131,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3132,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3133,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3134,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3135,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3136,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3137,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3138,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3139,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3140,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3141,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3142,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3143,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3144,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3145,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3146,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3147,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3148,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3149,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3150,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3151,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3152,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3153,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3154,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3155,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3156,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3157,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3158,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3159,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3160,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3161,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3162,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3163,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3164,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3165,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3166,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3167,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3168,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3169,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3170,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3171,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3172,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3173,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3174,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3175,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3176,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3177,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3178,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3179,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3180,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3181,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3182,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3183,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3184,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3185,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3186,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3187,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3188,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3189,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3190,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3191,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3192,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3193,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3194,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3195,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3196,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3197,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3198,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3199,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3200,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3201,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3202,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3203,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3204,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3205,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3206,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3207,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3208,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3209,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3210,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3211,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3212,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3213,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3214,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3215,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3216,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3217,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3218,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3219,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3220,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3221,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3222,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3223,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3224,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3225,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3226,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3227,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3228,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3229,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3230,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3231,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3232,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3233,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3234,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3235,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3236,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3237,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3238,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3239,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3240,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3241,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3242,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3243,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3244,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3245,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3246,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3247,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3248,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3249,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3250,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3251,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3252,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3253,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3254,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3255,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3256,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
