Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
3134,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3135,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3136,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3137,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3138,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3139,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3140,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3141,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3142,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3143,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3144,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3145,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3146,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3147,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3148,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3149,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3150,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3151,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3152,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3153,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3154,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3155,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3156,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3157,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3158,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3159,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3160,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3161,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3162,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3163,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3164,Cooperate.,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3165,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3166,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3167,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3168,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3169,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3170,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3171,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3172,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3173,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3174,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3175,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3176,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3177,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3178,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3179,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3180,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3181,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3182,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3183,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3184,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3185,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3186,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3187,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3188,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3189,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3190,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3191,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3192,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3193,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3194,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3195,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3196,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3197,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3198,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3199,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3200,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3201,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3202,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3203,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3204,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3205,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3206,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3207,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3208,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3209,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3210,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3211,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3212,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3213,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3214,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3215,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3216,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3217,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3218,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3219,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3220,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3221,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3222,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3223,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3224,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3225,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3226,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3227,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3228,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3229,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3230,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3231,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3232,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3233,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3234,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3235,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3236,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3237,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3238,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3239,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3240,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3241,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3242,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3243,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3244,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3245,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3246,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3247,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3248,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3249,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3250,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3251,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3252,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3253,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3254,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3255,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3256,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3257,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3258,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3259,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3260,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3261,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3262,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3263,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3264,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3265,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3266,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3267,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3268,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3269,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3270,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3271,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3272,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3273,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3274,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3275,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3276,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3277,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3278,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3279,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3280,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3281,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3282,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3283,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3284,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3285,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3286,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3287,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3288,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3289,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3290,Cooperate.,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3291,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3292,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3293,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3294,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3295,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3296,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3297,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3298,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3299,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3300,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3301,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3302,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3303,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3304,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3305,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3306,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3307,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3308,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3309,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3310,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3311,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3312,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3313,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3314,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3315,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3316,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3317,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3318,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3319,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3320,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3321,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3322,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3323,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3324,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3325,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3326,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3327,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3328,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3329,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3330,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3331,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3332,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3333,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3334,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3335,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3336,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3337,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3338,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3339,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3340,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3341,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3342,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3343,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3344,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3345,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3346,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3347,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3348,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3349,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3350,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3351,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3352,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3353,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3354,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3355,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3356,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3357,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3358,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3359,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3360,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3361,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3362,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3363,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3364,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3365,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3366,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3367,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3368,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3369,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3370,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3371,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3372,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3373,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3374,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3375,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3376,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3377,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3378,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3379,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3380,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3381,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3382,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3383,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3384,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3385,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3386,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3387,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3388,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3389,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3390,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3391,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3392,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3393,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3394,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3395,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3396,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3397,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3398,Cooperate.,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3399,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3400,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3401,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3402,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3403,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3404,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3405,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3406,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3407,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3408,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3409,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3410,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3411,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3412,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3413,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3414,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3415,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3416,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3417,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3418,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3419,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3420,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3421,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3422,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3423,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3424,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3425,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3426,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3427,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3428,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3429,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3430,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3431,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3432,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3433,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3434,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3435,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3436,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3437,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3438,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3439,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3440,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3441,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3442,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
3443,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
3444,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
3445,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
3446,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
