Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
996,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
997,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
998,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
999,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1000,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1001,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1002,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1003,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1004,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1005,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1006,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1007,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1008,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1009,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1010,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1011,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1012,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1013,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1014,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1015,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1016,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1017,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1018,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1019,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1020,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1021,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1022,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1023,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1024,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1025,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1026,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1027,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1028,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1029,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1030,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1031,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1032,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1033,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1034,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1035,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1036,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1037,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1038,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1039,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1040,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1041,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1042,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1043,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1044,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1045,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1046,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1047,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1048,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1049,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1050,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1051,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1052,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1053,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1054,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1055,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1056,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1057,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1058,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1059,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1060,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1061,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1062,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1063,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1064,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1065,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1066,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1067,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1068,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1069,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1070,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1071,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1072,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1073,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1074,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1075,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1076,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1077,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1078,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1079,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1080,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1081,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1082,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1083,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1084,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1085,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1086,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1087,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1088,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1089,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1090,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1091,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1092,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1093,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1094,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1095,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1096,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1097,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1098,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1099,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1100,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1101,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1102,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1103,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1104,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1105,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1106,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1107,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1108,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1109,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1110,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1111,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1112,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1113,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1114,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1115,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1116,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1117,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1118,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1119,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1120,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1121,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1122,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1123,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1124,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1125,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1126,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1127,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1128,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1129,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1130,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1131,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1132,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1133,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1134,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1135,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1136,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1137,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1138,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1139,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1140,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1141,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1142,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1143,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1144,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1145,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1146,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1147,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1148,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1149,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1150,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1151,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1152,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1153,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1154,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1155,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1156,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1157,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1158,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1159,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1160,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1161,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1162,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1163,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1164,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1165,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1166,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1167,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1168,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1169,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1170,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1171,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1172,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1173,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1174,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1175,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1176,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1177,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1178,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1179,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1180,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1181,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1182,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1183,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1184,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1185,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1186,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1187,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1188,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1189,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1190,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1191,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1192,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1193,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1194,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1195,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1196,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1197,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1198,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1199,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1200,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1201,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1202,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1203,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1204,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1205,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1206,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1207,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1208,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1209,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1210,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1211,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1212,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1213,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1214,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1215,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1216,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1217,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1218,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1219,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1220,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1221,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1222,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1223,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1224,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1225,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1226,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1227,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1228,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1229,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1230,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1231,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1232,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1233,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1234,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1235,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1236,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1237,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1238,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1239,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1240,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1241,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1242,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1243,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1244,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1245,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1246,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1247,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1248,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1249,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1250,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1251,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1252,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1253,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1254,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1255,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1256,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1257,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1258,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1259,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1260,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1261,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1262,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1263,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1264,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1265,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1266,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1267,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1268,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1269,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1270,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1271,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1272,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1273,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1274,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1275,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1276,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1277,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1278,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1279,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1280,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1281,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1282,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1283,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1284,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1285,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1286,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1287,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1288,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1289,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1290,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1291,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1292,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1293,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1294,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1295,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1296,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1297,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1298,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1299,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1300,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1301,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1302,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1303,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1304,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1305,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1306,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
