Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
1916,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1917,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1918,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1919,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1920,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1921,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1922,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1923,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1924,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1925,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1926,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1927,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1928,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1929,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1930,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1931,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1932,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1933,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1934,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1935,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1936,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1937,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1938,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1939,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1940,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1941,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1942,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1943,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1944,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1945,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1946,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1947,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1948,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1949,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1950,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1951,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1952,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1953,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1954,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1955,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1956,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1957,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1958,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1959,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1960,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1961,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1962,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1963,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1964,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1965,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1966,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1967,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1968,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1969,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1970,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1971,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1972,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1973,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1974,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1975,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1976,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1977,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1978,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1979,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1980,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1981,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1982,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1983,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1984,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1985,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1986,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1987,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1988,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1989,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1990,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1991,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1992,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1993,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1994,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1995,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1996,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1997,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1998,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1999,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2000,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2001,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2002,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2003,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2004,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2005,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2006,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2007,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2008,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2009,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2010,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2011,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2012,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2013,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2014,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2015,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2016,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2017,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2018,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2019,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2020,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2021,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2022,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2023,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2024,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2025,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2026,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2027,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2028,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2029,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2030,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2031,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2032,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2033,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2034,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2035,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2036,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2037,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2038,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2039,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2040,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2041,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2042,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2043,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2044,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2045,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2046,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2047,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2048,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2049,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2050,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2051,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2052,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2053,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2054,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2055,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2056,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2057,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2058,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2059,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2060,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2061,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2062,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2063,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2064,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2065,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2066,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2067,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2068,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2069,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2070,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2071,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2072,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2073,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2074,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2075,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2076,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2077,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2078,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2079,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2080,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2081,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2082,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2083,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2084,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2085,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2086,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2087,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2088,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2089,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2090,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2091,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2092,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2093,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2094,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2095,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2096,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2097,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2098,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2099,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2100,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2101,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2102,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2103,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2104,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2105,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2106,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2107,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2108,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2109,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2110,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2111,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2112,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2113,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2114,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2115,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2116,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2117,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2118,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2119,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2120,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2121,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2122,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2123,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2124,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2125,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2126,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2127,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2128,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2129,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2130,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2131,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2132,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2133,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2134,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2135,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2136,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2137,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2138,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2139,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2140,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2141,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2142,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2143,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2144,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2145,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2146,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2147,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2148,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2149,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2150,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2151,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2152,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2153,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2154,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2155,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2156,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2157,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2158,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2159,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2160,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2161,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2162,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2163,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2164,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2165,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2166,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2167,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2168,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2169,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2170,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2171,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2172,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2173,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2174,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2175,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2176,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2177,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2178,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2179,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2180,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2181,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2182,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2183,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2184,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2185,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2186,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2187,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2188,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2189,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2190,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2191,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2192,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2193,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2194,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2195,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2196,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2197,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2198,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2199,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2200,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2201,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2202,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2203,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2204,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2205,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2206,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2207,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2208,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2209,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2210,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2211,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
2212,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2213,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2214,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2215,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2216,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2217,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2218,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2219,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2220,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2221,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2222,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2223,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2224,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2225,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2226,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
2227,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2228,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2229,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2230,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2231,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2232,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
2233,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2234,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
2235,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
