Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
1616,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1617,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1618,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1619,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1620,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1621,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1622,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1623,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1624,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1625,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1626,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1627,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1628,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1629,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1630,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1631,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1632,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1633,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1634,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1635,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1636,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1637,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1638,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1639,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1640,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1641,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1642,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1643,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1644,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1645,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1646,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1647,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1648,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1649,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1650,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1651,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1652,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1653,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1654,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1655,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1656,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1657,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1658,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1659,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1660,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1661,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1662,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1663,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1664,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1665,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1666,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1667,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1668,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1669,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1670,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1671,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1672,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1673,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1674,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1675,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1676,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1677,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1678,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1679,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1680,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1681,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1682,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1683,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1684,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1685,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1686,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1687,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1688,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1689,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1690,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1691,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1692,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1693,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1694,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1695,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1696,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1697,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1698,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1699,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1700,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1701,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1702,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1703,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1704,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1705,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1706,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1707,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1708,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1709,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1710,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1711,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1712,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1713,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1714,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1715,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1716,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1717,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1718,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1719,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1720,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1721,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1722,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1723,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1724,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1725,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1726,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1727,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1728,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1729,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1730,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1731,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1732,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1733,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1734,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1735,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1736,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1737,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1738,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1739,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1740,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1741,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1742,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1743,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1744,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1745,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1746,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1747,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1748,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1749,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1750,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1751,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1752,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1753,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1754,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1755,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1756,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1757,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1758,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1759,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1760,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1761,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1762,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1763,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1764,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1765,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1766,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1767,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1768,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1769,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1770,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1771,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1772,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1773,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1774,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1775,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1776,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1777,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1778,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1779,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1780,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1781,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1782,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1783,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1784,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1785,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1786,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1787,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1788,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1789,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1790,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1791,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1792,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1793,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1794,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1795,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1796,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1797,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1798,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1799,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1800,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1801,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1802,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1803,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1804,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1805,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1806,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1807,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1808,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1809,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1810,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1811,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1812,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1813,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1814,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1815,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1816,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1817,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1818,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1819,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1820,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1821,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1822,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1823,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1824,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1825,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1826,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1827,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1828,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1829,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1830,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1831,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1832,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1833,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1834,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1835,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1836,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1837,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1838,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1839,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1840,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1841,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1842,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1843,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1844,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1845,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1846,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1847,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1848,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1849,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1850,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1851,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1852,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1853,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1854,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1855,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1856,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1857,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1858,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1859,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1860,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1861,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1862,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1863,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1864,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1865,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1866,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1867,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1868,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1869,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1870,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1871,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1872,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1873,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1874,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1875,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1876,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1877,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1878,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1879,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1880,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1881,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1882,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1883,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1884,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1885,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1886,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1887,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1888,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1889,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1890,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1891,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1892,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1893,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1894,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1895,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1896,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1897,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1898,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1899,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1900,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1901,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1902,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1903,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1904,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1905,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1906,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1907,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1908,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1909,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1910,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1911,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1912,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1913,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1914,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1915,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1916,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1917,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
1918,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1919,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1920,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1921,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1922,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1923,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1924,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
1925,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1926,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1927,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
1928,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
1929,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
